BNFChapter, ChapterDesc, BNFSection, SectionDesc, BNFSubSection, SubSectionDesc, BNFChemical, ChemicalDesc
1,Gastro-Intestinal System                ,105.0,Chronic Bowel Disorders                                     ,105000,Chronic Bowel Disorders                                     ,0105000M0,Prednisolone Sodium Metasulphobenzoate                      
1,Gastro-Intestinal System                ,105.0,Chronic Bowel Disorders                                     ,105000,Chronic Bowel Disorders                                     ,0105000N0,Prednisolone Sodium Phosphate                               
1,Gastro-Intestinal System                ,105.0,Chronic Bowel Disorders                                     ,105000,Chronic Bowel Disorders                                     ,0105000P0,Prednisolone                                                
1,Gastro-Intestinal System                ,105.0,Chronic Bowel Disorders                                     ,105000,Chronic Bowel Disorders                                     ,0105000Q0,Balsalazide Sodium                                          
1,Gastro-Intestinal System                ,105.0,Chronic Bowel Disorders                                     ,105000,Chronic Bowel Disorders                                     ,0105000R0,Sodium Cromoglicate                                         
1,Gastro-Intestinal System                ,105.0,Chronic Bowel Disorders                                     ,105000,Chronic Bowel Disorders                                     ,0105000T0,Infliximab                                                  
1,Gastro-Intestinal System                ,105.0,Chronic Bowel Disorders                                     ,105000,Chronic Bowel Disorders                                     ,0105000V0,Sulfasalazine                                               
1,Gastro-Intestinal System                ,105.0,Chronic Bowel Disorders                                     ,105000,Chronic Bowel Disorders                                     ,0105000W0,Tegaserod Maleate                                           
1,Gastro-Intestinal System                ,105.0,Chronic Bowel Disorders                                     ,105000,Chronic Bowel Disorders                                     ,0105000X0,Beclometasone Dipropionate (Systemic)                       
1,Gastro-Intestinal System                ,105.0,Chronic Bowel Disorders                                     ,105010,Aminosalicylates                                            ,0105010B0,Mesalazine (Systemic)                                       
1,Gastro-Intestinal System                ,105.0,Chronic Bowel Disorders                                     ,105010,Aminosalicylates                                            ,0105010C0,Olsalazine Sodium                                           
1,Gastro-Intestinal System                ,105.0,Chronic Bowel Disorders                                     ,105010,Aminosalicylates                                            ,0105010E0,Sulfasalazine                                               
1,Gastro-Intestinal System                ,105.0,Chronic Bowel Disorders                                     ,105020,Corticosteroids                                             ,0105020A0,Budesonide                                                  
1,Gastro-Intestinal System                ,105.0,Chronic Bowel Disorders                                     ,105020,Corticosteroids                                             ,0105020C0,Hydrocortisone                                              
1,Gastro-Intestinal System                ,105.0,Chronic Bowel Disorders                                     ,105020,Corticosteroids                                             ,0105020D0,Prednisolone Sodium Metasulphobenzoate                      
1,Gastro-Intestinal System                ,105.0,Chronic bowel disorders                                     ,105020,Corticosteroids                                             ,0105020E0,Prednisolone sodium phosphate                               
1,Gastro-Intestinal System                ,105.0,Chronic bowel disorders                                     ,105030,Drugs affecting immune response                             ,0105030A0,Vedolizumab                                                 
1,Gastro-Intestinal System                ,105.0,Chronic Bowel Disorders                                     ,105030,Drugs Affecting Immune Response                             ,0105030B0,Ustekinumab (Crohn's)                                       
1,Gastro-Intestinal System                ,105.0,Chronic bowel disorders                                     ,105040,Food allergy                                                ,0105040A0,Sodium cromoglicate                                         
1,Gastro-Intestinal System                ,106.0,Laxatives                                                   ,106010,Bulk-Forming Laxatives                                      ,010601000,Other Preparations                                          
1,Gastro-Intestinal System                ,106.0,Laxatives                                                   ,106010,Bulk-Forming Laxatives                                      ,0106010C0,Bran                                                        
1,Gastro-Intestinal System                ,106.0,Laxatives                                                   ,106010,Bulk-Forming Laxatives                                      ,0106010D0,Carmellose Sodium                                           
